# Date	PAR	Temp_Sea	Temp_Deap	pco2whigh
2013-03-08 00:00:00	0.0	0.9	6.16	385.6
2013-03-08 01:00:00	0.0	0.82	6.11	394.49	
2013-03-08 02:00:00	0.0	0.8	6.06	403.38	
2013-03-08 03:00:00	0.0	0.66	6.14	412.27	
2013-03-08 04:00:00	0.0	-1.45	6.11	421.16	
2013-03-08 05:00:00	0.0	-3.69	6.14	430.05	
2013-03-08 06:00:00	0.0	-3.52	6.17	438.94	
2013-03-08 07:00:00	33.78	-3.36	6.16	447.84	
2013-03-08 08:00:00	228.59	-2.8	6.15	456.73	
2013-03-08 09:00:00	471.64	-1.86	6.16	465.62	
2013-03-08 10:00:00	656.47	-0.94	6.13	474.51	
2013-03-08 11:00:00	719.46	-0.77	6.11	483.4	
2013-03-08 12:00:00	737.13	0.54	6.21	492.29	
2013-03-08 13:00:00	757.94	0.76	6.2	501.18	
2013-03-08 14:00:00	687.2	0.91	6.15	510.07	
2013-03-08 15:00:00	518.25	0.97	6.11	518.96	
2013-03-08 16:00:00	264.17	0.4	6.08	527.85	
2013-03-08 17:00:00	42.85	-1.18	6.1	536.74	
2013-03-08 18:00:00	0.0	-1.55	6.1	545.63	
2013-03-08 19:00:00	0.0	-1.61	6.19	554.52	
2013-03-08 20:00:00	0.0	-1.59	6.26	563.41	
2013-03-08 21:00:00	0.0	-1.65	6.29	572.31	
2013-03-08 22:00:00	0.0	-1.97	6.21	581.2
2013-03-08 23:00:00	0.0	-0.9	6.09	590.09	
2013-03-09 00:00:00	0.0	0.52	6.11	598.98	
2013-03-09 01:00:00	0.0	0.46	6.14	607.87	
2013-03-09 02:00:00	0.0	0.42	6.22	616.76	
2013-03-09 03:00:00	0.0	0.41	6.26	625.65	
2013-03-09 04:00:00	0.0	0	6.26	634.54	
2013-03-09 05:00:00	0.0	-3.11	6.26	643.43	
2013-03-09 06:00:00	0.0	-4.23	6.21	652.32	
2013-03-09 07:00:00	32.03	-4.21	6.3	661.21
2013-03-09 08:00:00	238.18	-3.93	6.37	670.1	
2013-03-09 09:00:00	470.52	-3.41	6.36	678.99	
2013-03-09 10:00:00	660.99	-2.78	6.35	687.89	
2013-03-09 11:00:00	788.48	-2.19	6.41	696.78	
2013-03-09 12:00:00	772.49	-1.33	6.36	705.67	
2013-03-09 13:00:00	745.74	0.25	6.22	714.56	
2013-03-09 14:00:00	691.24	0.64	6.27	723.45	
2013-03-09 15:00:00	509.54	0.7	6.37	732.34	
2013-03-09 16:00:00	280.84	0.51	6.35	741.23	
2013-03-09 17:00:00	60.64	-0.47	6.39	750.12	
2013-03-09 18:00:00	0.0	-2.85	6.6	759.01	
2013-03-09 19:00:00	0.0	-3.65	6.58	767.9	
2013-03-09 20:00:00	0.0	-3.91	6.55	776.79	
2013-03-09 21:00:00	0.0	-3.93	6.47	785.68	
2013-03-09 22:00:00	0.0	-3.83	6.59	794.57	
2013-03-09 23:00:00	0.0	-3.4	6.67	803.47	
2013-03-10 00:00:00	0.0	-1.52	6.71	812.21	
2013-03-10 01:00:00	0.0	-0.23	6.67	812.49	
2013-03-10 02:00:00	0.0	0.04	6.62	812.78	
2013-03-10 03:00:00	0.0	0	6.55	813.07	
2013-03-10 04:00:00	0.0	-0.12	6.65	813.36	
2013-03-10 05:00:00	0.0	-1.7	6.68	813.65	
2013-03-10 06:00:00	0.0	-5.12	6.69	813.94	
2013-03-10 07:00:00	38.98	-5.82	6.67	814.22	
2013-03-10 08:00:00	255.67	-5.65	6.63	814.51	
2013-03-10 09:00:00	481.69	-5.41	6.66	814.8	
2013-03-10 10:00:00	677.55	-4.75	6.59	815.09	
2013-03-10 11:00:00	831.71	-3.03	6.56	815.38	
2013-03-10 12:00:00	901.42	-1.38	6.56	815.67	
2013-03-10 13:00:00	435.54	-0.38	6.54	815.95	
2013-03-10 14:00:00	592.25	0.59	6.63	816.24	
2013-03-10 15:00:00	480.95	0.73	6.81	816.53	
2013-03-10 16:00:00	301.92	0.69	6.7	816.82	
2013-03-10 17:00:00	50.17	0.38	6.73	817.11	
2013-03-10 18:00:00	0.0	-1.22	6.71	817.4	
2013-03-10 19:00:00	0.0	-2.88	6.75	817.69	
2013-03-10 20:00:00	0.0	-5.14	6.84	817.97	
2013-03-10 21:00:00	0.0	-5.34	6.65	818.26	
2013-03-10 22:00:00	0.0	-5.97	6.48	818.55	
2013-03-10 23:00:00	0.0	-5.6	6.4	818.84	
2013-03-11 00:00:00	0.0	-1.77	6.4	819.13	
2013-03-11 01:00:00	0.0	0.2	6.39	819.42	
2013-03-11 02:00:00	0.0	0.4	6.4	819.7	
2013-03-11 03:00:00	0.0	0.35	6.45	819.99	
2013-03-11 04:00:00	0.0	0.3	6.46	820.28	
2013-03-11 05:00:00	0.0	-0.74	6.42	820.57	
2013-03-11 06:00:00	0.0	-7.52	6.4	820.86	
2013-03-11 07:00:00	47.59	-8.13	6.37	821.1	
2013-03-11 08:00:00	265.72	-7.15	6.41	821.44	
2013-03-11 09:00:00	496.15	-6.36	6.44	821.72	
2013-03-11 10:00:00	686.45	-5.94	6.4	822.1	
2013-03-11 11:00:00	813.05	-5.44	6.4	822.3	
2013-03-11 12:00:00	858.7	-4.86	6.44	822.59	
2013-03-11 13:00:00	816	-3.62	6.37	822.88	
2013-03-11 14:00:00	708.05	-1.07	6.2	823.17	
2013-03-11 15:00:00	526.57	0.61	6.12	823.45	
2013-03-11 16:00:00	310.8	0.62	6.22	823.74	
2013-03-11 17:00:00	73.78	0.44	6.43	824.03	
2013-03-11 18:00:00	0.0	-1.78	6.46	824.32	
2013-03-11 19:00:00	0.0	-2.93	6.38	824.61	
2013-03-11 20:00:00	0.0	-3.85	6.31	824.9	
2013-03-11 21:00:00	0.0	-4.25	6.42	825.18	
2013-03-11 22:00:00	0.0	-4.6	6.64	825.47	
2013-03-11 23:00:00	0.0	-4.68	6.61	825.76	
2013-03-12 00:00:00	0.0	-4.28	6.57	826.14	
2013-03-12 01:00:00	0.0	-0.45	6.61	828.96	
2013-03-12 02:00:00	0.0	0.15	6.63	831.78	
2013-03-12 03:00:00	0.0	0.26	6.53	834.6	
2013-03-12 04:00:00	0.0	0.2	6.34	837.42	
2013-03-12 05:00:00	0.0	0.24	6.38	840.25	
2013-03-12 06:00:00	0.0	0.3	6.38	843.07	
2013-03-12 07:00:00	65.16	0.26	6.39	845.89	
2013-03-12 08:00:00	230.56	-0.41	6.49	848.71	
2013-03-12 09:00:00	490.34	-0.64	6.64	851.53	
2013-03-12 10:00:00	619.84	-0.4	6.63	854.35	
2013-03-12 11:00:00	678.76	-0.32	6.43	857.17	
2013-03-12 12:00:00	873.48	-0.03	6.32	860.0
2013-03-12 13:00:00	837.4	0.53	6.28	862.82	
2013-03-12 14:00:00	739.06	0.67	6.24	865.64	
2013-03-12 15:00:00	593.94	0.7	6.21	868.46	
2013-03-12 16:00:00	355.22	0.67	6.13	871.28	
2013-03-12 17:00:00	80.38	0.56	6.06	874.1	
2013-03-12 18:00:00	0.0	0.48	6.16	876.93	
2013-03-12 19:00:00	0.0	0.43	6.32	879.75	
2013-03-12 20:00:00	0.0	0.39	6.26	882.57	
2013-03-12 21:00:00	0.0	-0.1	6.23	885.39	
2013-03-12 22:00:00	0.0	-0.99	6.24	888.21	
2013-03-12 23:00:00	0.0	-1.98	6.32	891.03	
2013-03-13 00:00:00	0.0	0.09	6.42	893.85	
2013-03-13 01:00:00	0.0	0.45	6.4	896.68	
2013-03-13 02:00:00	0.0	0.4	6.26	899.5	
2013-03-13 03:00:00	0.0	0.33	6.22	902.32	
2013-03-13 04:00:00	0.0	0.31	6.32	905.14	
2013-03-13 05:00:00	0.0	0.24	6.34	907.96	
2013-03-13 06:00:00	0.0	0.29	6.28	910.78	
2013-03-13 07:00:00	30.41	0.25	6.3	913.6	
2013-03-13 08:00:00	170.67	0.2	6.3	916.43	
2013-03-13 09:00:00	160.66	0.1	6.36	919.25	
2013-03-13 10:00:00	479.68	-0.05	6.37	922.07	
2013-03-13 11:00:00	385.13	-0.42	6.44	924.89	
2013-03-13 12:00:00	286.61	-0.17	6.47	927.71	
2013-03-13 13:00:00	275	0.22	6.45	930.53	
2013-03-13 14:00:00	253.32	0.3	6.36	933.35	
2013-03-13 15:00:00	193.92	0.3	6.34	936.18	
2013-03-13 16:00:00	169.14	0.3	6.3	939.0	
2013-03-13 17:00:00	48.55	0.3	6.28	941.82	
2013-03-13 18:00:00	0.0	0.25	6.25	944.64	
2013-03-13 19:00:00	0.0	0.16	6.2	947.46
2013-03-13 20:00:00	0.0	0.06	6.24	950.28
2013-03-13 21:00:00	0.0	-0.02	6.26	953.1
2013-03-13 22:00:00	0.0	-0.77	6.21	955.93
2013-03-13 23:00:00	0.0	-1.51	6.2	958.75
2013-03-14 00:00:00	0.0	-1.42	6.22	961.34
2013-03-14 01:00:00	0.0	-0.59	6.23	959.73
2013-03-14 02:00:00	0.0	-0.52	6.22	958.12
2013-03-14 03:00:00	0.0	-0.51	6.14	956.51
2013-03-14 04:00:00	0.0	-0.59	6.13	954.9
2013-03-14 05:00:00	0.0	-0.65	6.15	953.29
2013-03-14 06:00:00	0.0	-0.71	6.12	951.68
2013-03-14 07:00:00	65.92	-0.76	6.11	950.08
2013-03-14 08:00:00	304.92	-0.89	6.11	948.47
2013-03-14 09:00:00	537.92	-1.66	6.12	946.86
2013-03-14 10:00:00	724.65	-3.56	6.13	945.25
2013-03-14 11:00:00	851.69	-5.09	6.14	943.64
2013-03-14 12:00:00	899.35	-5.03	6.07	942.03
2013-03-14 13:00:00	858.59	-4.43	5.98	940.42
2013-03-14 14:00:00	754.12	-2.35	5.95	938.82
2013-03-14 15:00:00	571.03	-0.78	5.96	937.21
2013-03-14 16:00:00	341.15	-0.69	5.97	935.6
2013-03-14 17:00:00	99.24	-0.29	6.19	933.99
2013-03-14 18:00:00	0.14	-0.43	6.25	932.38
2013-03-14 19:00:00	1.79	-0.7	6.22	930.77
2013-03-14 20:00:00	0.0	-1.34	6.19	929.17
2013-03-14 21:00:00	0.0	-3.31	6.2	927.56
2013-03-14 22:00:00	0.0	-5.57	6.21	925.95
2013-03-14 23:00:00	0.0	-5.39	6.21	924.34
2013-03-15 00:00:00	0.0	-5.91	6.18	922.73
2013-03-15 01:00:00	0.0	-6.05	6.19	921.12
2013-03-15 02:00:00	0.0	-5.78	6.2	919.51
2013-03-15 03:00:00	0.0	-3.27	6.19	917.91
2013-03-15 04:00:00	0.0	-1.44	6.2	916.3
2013-03-15 05:00:00	0.0	-0.61	6.19	914.69
2013-03-15 06:00:00	0.0	-0.38	6.19	913.08
2013-03-15 07:00:00	82.98	-0.47	6.17	911.47
2013-03-15 08:00:00	297.44	-0.47	6.19	909.86
2013-03-15 09:00:00	549.77	-0.44	6.12	908.25
2013-03-15 10:00:00	669.08	-0.56	6.1	906.65
2013-03-15 11:00:00	647.18	-0.76	6.15	905.04
2013-03-15 12:00:00	844.27	-1.44	6.08	903.43
2013-03-15 13:00:00	635.51	-0.89	6.06	901.82
2013-03-15 14:00:00	556.11	-0.28	6.14	900.21
2013-03-15 15:00:00	337.61	-0.19	6.16	898.6
2013-03-15 16:00:00	216.79	-0.01	6.26	897
2013-03-15 17:00:00	55.08	-0.02	6.28	895.39
2013-03-15 18:00:00	0.0	-0.03	6.22	893.78
2013-03-15 19:00:00	0.0	0.03	6.17	892.17
2013-03-15 20:00:00	0.0	0.02	6.22	890.56
2013-03-15 21:00:00	0.0	0.32	6.21	888.95
2013-03-15 22:00:00	0.0	-0.03	6.14	887.34
2013-03-15 23:00:00	0.0	-0.42	6.11	885.74
2013-03-16 00:00:00	0.0	-1	6.18	884.14	
2013-03-16 01:00:00	0.0	-0.69	6.27	882.66
2013-03-16 02:00:00	0.0	-0.48	6.25	881.19
2013-03-16 03:00:00	0.35	-0.49	6.11	879.71
2013-03-16 04:00:00	2.32	-0.3	6.02	878.24
2013-03-16 05:00:00	4.78	-0.1	6.03	876.77
2013-03-16 06:00:00	0.0	-0.08	6.03	875.29
2013-03-16 07:00:00	31.19	0.03	6.01	873.82
2013-03-16 08:00:00	217.25	0.06	5.98	872.34
2013-03-16 09:00:00	373.04	0.02	6	870.87
2013-03-16 10:00:00	598.93	0.09	5.96	869.39
2013-03-16 11:00:00	799.77	0.12	5.89	867.92
2013-03-16 12:00:00	662.55	0.11	5.95	866.45
2013-03-16 13:00:00	698.64	0.18	5.91	864.97
2013-03-16 14:00:00	784.67	0.23	5.84	863.5
2013-03-16 15:00:00	596.71	0.59	5.91	862.02
2013-03-16 16:00:00	361.1	0.43	5.93	860.55
2013-03-16 17:00:00	40.54	0.36	5.72	859.07
2013-03-16 18:00:00	0.0	0.38	5.64	857.6
2013-03-16 19:00:00	0.0	0.34	5.72	856.13
2013-03-16 20:00:00	0.0	0.07	5.82	854.65
2013-03-16 21:00:00	0.0	-0.24	5.8	853.18
2013-03-16 22:00:00	0.0	-0.3	5.71	851.7
2013-03-16 23:00:00	0.0	-0.38	5.67	850.23
2013-03-17 00:00:00	0.16	-0.69	5.75	848.75
2013-03-17 01:00:00	0.0	-0.86	5.84	847.28
2013-03-17 02:00:00	1.07	-0.68	5.81	845.81
2013-03-17 03:00:00	19.57	-0.27	5.64	844.33
2013-03-17 04:00:00	3.19	0.18	5.58	842.86
2013-03-17 05:00:00	0.0	0.21	5.77	841.38
2013-03-17 06:00:00	0.0	0.31	5.91	839.91
2013-03-17 07:00:00	18.69	0.31	5.76	838.43
2013-03-17 08:00:00	101.1	0.39	5.84	836.96
2013-03-17 09:00:00	259.34	0.4	5.94	835.49
2013-03-17 10:00:00	394.64	0.45	5.84	834.01
2013-03-17 11:00:00	362.92	0.5	5.93	832.54
2013-03-17 12:00:00	462.37	0.5	6.02	831.06
2013-03-17 13:00:00	480.52	0.58	6.03	829.59
2013-03-17 14:00:00	694.22	0.65	5.98	828.11
2013-03-17 15:00:00	406.57	0.88	5.84	826.64
2013-03-17 16:00:00	209.33	0.92	5.88	825.16
2013-03-17 17:00:00	60.58	0.39	5.99	823.69
2013-03-17 18:00:00	0.22	-0.07	6.16	822.22
2013-03-17 19:00:00	0.0	0.46	6.16	820.74
2013-03-17 20:00:00	0.0	0.7	6.18	819.27
2013-03-17 21:00:00	0.0	0.58	6.31	817.79
2013-03-17 22:00:00	0.0	-0.4	6.43	816.32
2013-03-17 23:00:00	0.0	-1.93	6.36	814.84
2013-03-18 00:00:00	0.0	-3.51	6.24	813.38
2013-03-18 01:00:00	0.0	-3.67	6.24	812.06
2013-03-18 02:00:00	0.0	-3.57	6.4	810.74
2013-03-18 03:00:00	0.0	-3.53	6.46	809.41
2013-03-18 04:00:00	0.0	-3.58	6.4	808.09
2013-03-18 05:00:00	0.0	-3.8	6.32	806.77
2013-03-18 06:00:00	0.65	-4.03	6.36	805.44
2013-03-18 07:00:00	92.42	-4.18	6.39	804.12
2013-03-18 08:00:00	339.92	-3.43	6.3	802.8
2013-03-18 09:00:00	581.47	-2.52	6.3	801.47
2013-03-18 10:00:00	773.96	-1.42	6.41	800.15
2013-03-18 11:00:00	906.34	-1.46	6.48	798.83
2013-03-18 12:00:00	889.65	-1.38	6.35	797.5
2013-03-18 13:00:00	757.07	-1.47	6.15	796.18
2013-03-18 14:00:00	705.62	-1.64	6.14	794.86
2013-03-18 15:00:00	352.99	-1.7	6.16	793.53
2013-03-18 16:00:00	166.53	-2	6.34	792.21
2013-03-18 17:00:00	47.16	-2.45	6.21	790.89
2013-03-18 18:00:00	0.0	-2.5	6.07	789.56
2013-03-18 19:00:00	0.0	-1.15	6.11	788.24
2013-03-18 20:00:00	0.0	-0.08	6.16	786.92
2013-03-18 21:00:00	0.0	0.13	6.19	785.59
2013-03-18 22:00:00	0.0	0.11	6.16	784.27
2013-03-18 23:00:00	0.0	0.03	6.19	782.95
2013-03-19 00:00:00	0.0	-0.94	6.25	781.62
2013-03-19 01:00:00	0.0	-2.09	6.31	780.3
2013-03-19 02:00:00	0.0	-5.07	6.29	778.98
2013-03-19 03:00:00	0.0	-5.39	6.11	777.65
2013-03-19 04:00:00	0.0	-4.94	6.04	776.33
2013-03-19 05:00:00	0.0	-4.4	6.05	775.01
2013-03-19 06:00:00	0.0	-3.02	6.05	773.68
2013-03-19 07:00:00	31.18	-1.82	5.97	772.36
2013-03-19 08:00:00	90.77	-0.61	5.91	771.04
2013-03-19 09:00:00	215.74	-0.37	5.88	769.71
2013-03-19 10:00:00	353.58	-0.36	5.82	768.39
2013-03-19 11:00:00	441.25	-0.3	5.71	767.06
2013-03-19 12:00:00	413.61	-0.28	5.68	765.74
2013-03-19 13:00:00	357.86	-0.59	5.77	764.42
2013-03-19 14:00:00	313.31	-1.43	5.79	763.09
2013-03-19 15:00:00	230.78	-1.79	5.83	761.77
2013-03-19 16:00:00	143.19	-1.63	5.85	760.45
2013-03-19 17:00:00	24.39	-1.57	5.84	759.12
2013-03-19 18:00:00	0.0	-1.44	5.83	757.8
2013-03-19 19:00:00	0.0	-0.92	5.85	756.48
2013-03-19 20:00:00	0.0	-0.5	5.91	755.15
2013-03-19 21:00:00	0.0	-0.4	5.94	753.83
2013-03-19 22:00:00	0.0	-0.44	5.9	752.51
2013-03-19 23:00:00	0.0	-0.5	5.85	751.18
2013-03-20 00:00:00	0.0	-0.53	5.86	749.95
2013-03-20 01:00:00	0.0	-0.7	5.84	749.46
2013-03-20 02:00:00	0.0	-1.79	5.85	748.98
2013-03-20 03:00:00	0.0	-4.11	5.87	748.49
2013-03-20 04:00:00	0.0	-4.29	5.91	748.01
2013-03-20 05:00:00	0.0	-4.89	5.9	747.53
2013-03-20 06:00:00	0.0	-5.01	5.91	747.04
2013-03-20 07:00:00	37.7	-4.88	5.92	746.56
2013-03-20 08:00:00	140.25	-4.5	5.85	746.07
2013-03-20 09:00:00	155.62	-2.45	5.8	745.59
2013-03-20 10:00:00	237.84	-1.04	5.69	745.1
2013-03-20 11:00:00	458.33	-0.67	5.78	744.62
2013-03-20 12:00:00	420.51	-0.58	5.8	744.13
2013-03-20 13:00:00	308.46	-0.59	5.75	743.65
2013-03-20 14:00:00	399.94	-1.29	5.74	743.16
2013-03-20 15:00:00	309.97	-2.56	5.81	742.68
2013-03-20 16:00:00	192.32	-3.41	5.86	742.19
2013-03-20 17:00:00	51.41	-3.54	5.82	741.71
2013-03-20 18:00:00	0.0	-3.73	5.82	741.22
2013-03-20 19:00:00	0.0	-3.94	5.86	740.74
2013-03-20 20:00:00	0.0	-4.03	5.92	740.25
2013-03-20 21:00:00	0.0	-3.95	5.98	739.77
2013-03-20 22:00:00	0.0	-1.27	5.98	739.28
2013-03-20 23:00:00	0.0	-0.78	5.99	738.8
2013-03-21 00:00:00	0.0	-0.74	6.01	738.31
2013-03-21 01:00:00	0.0	-0.84	6.03	737.83
2013-03-21 02:00:00	0.0	-1.63	6.05	737.35
2013-03-21 03:00:00	0.0	-3.95	6.08	736.86
2013-03-21 04:00:00	0.0	-4.43	6.03	736.38
2013-03-21 05:00:00	0.0	-4.59	6.05	735.89
2013-03-21 06:00:00	2.09	-4.74	6.03	735.41
2013-03-21 07:00:00	131.59	-4.64	6.03	734.92
2013-03-21 08:00:00	379.72	-4.41	5.98	734.44
2013-03-21 09:00:00	617.57	-3.29	5.93	733.95
2013-03-21 10:00:00	827.13	-1.25	5.88	733.47
2013-03-21 11:00:00	941.33	-0.72	5.9	732.98
2013-03-21 12:00:00	1041.52	-0.54	5.95	732.5
2013-03-21 13:00:00	703.55	-0.5	6.06	732.01
2013-03-21 14:00:00	447.62	-0.74	6.17	731.53
2013-03-21 15:00:00	351.53	-1.99	6.2	731.04
2013-03-21 16:00:00	352.03	-2.79	6.22	730.56
2013-03-21 17:00:00	130.59	-2.44	6.27	730.07
2013-03-21 18:00:00	3.97	-2.49	6.28	729.59
2013-03-21 19:00:00	0.0	-2.76	6.29	729.1
2013-03-21 20:00:00	0.0	-2.83	6.31	728.62
2013-03-21 21:00:00	0.0	-3.14	6.32	728.13
2013-03-21 22:00:00	0.0	-3.44	6.33	727.65
2013-03-21 23:00:00	0.0	-2.04	6.34	727.17
2013-03-22 00:00:00	0.0	-0.95	6.33	726.66
2013-03-22 01:00:00	0.0	-0.9	6.28	726.04
2013-03-22 02:00:00	0.0	-1.05	6.29	725.42
2013-03-22 03:00:00	0.0	-3.04	6.28	724.8
2013-03-22 04:00:00	0.0	-5.35	6.3	724.18
2013-03-22 05:00:00	0.0	-6.09	6.22	723.56
2013-03-22 06:00:00	3.56	-6.37	6.22	722.94
2013-03-22 07:00:00	131.31	-6.53	6.26	722.32
2013-03-22 08:00:00	390.51	-6	6.35	721.7
2013-03-22 09:00:00	556.64	-5.5	6.34	721.08
2013-03-22 10:00:00	563.63	-5.14	6.37	720.46
2013-03-22 11:00:00	701.95	-5	6.31	719.84
2013-03-22 12:00:00	803.37	-4.61	6.31	719.22
2013-03-22 13:00:00	625.95	-3.31	6.29	718.6
2013-03-22 14:00:00	582.28	-2.14	6.32	717.97
2013-03-22 15:00:00	544.97	-2.68	6.34	717.35
2013-03-22 16:00:00	317.32	-4.3	6.37	716.73
2013-03-22 17:00:00	137.78	-4.48	6.38	716.11
2013-03-22 18:00:00	3.9	-5.14	6.42	715.49
2013-03-22 19:00:00	0.0	-5.42	6.46	714.87
2013-03-22 20:00:00	0.0	-5.66	6.46	714.25
2013-03-22 21:00:00	0.0	-6.04	6.45	713.63
2013-03-22 22:00:00	0.0	-6.3	6.42	713.01
2013-03-22 23:00:00	0.0	-6.58	6.39	712.39
2013-03-23 00:00:00	0.0	-6.81	6.37	711.77
2013-03-23 01:00:00	0.0	-6.52	6.34	711.15
2013-03-23 02:00:00	0.0	-6.61	6.33	710.53
2013-03-23 03:00:00	0.0	-6.7	6.31	709.91
2013-03-23 04:00:00	0.0	-7.03	6.36	709.29
2013-03-23 05:00:00	0.0	-7.49	6.34	708.67
2013-03-23 06:00:00	8.08	-7.69	6.35	708.04
2013-03-23 07:00:00	166.51	-7.55	6.32	707.42
2013-03-23 08:00:00	418.99	-6.99	6.28	706.8
2013-03-23 09:00:00	651.3	-6.52	6.25	706.18
2013-03-23 10:00:00	836.5	-5.83	6.27	705.56
2013-03-23 11:00:00	957.38	-5.04	6.27	704.94
2013-03-23 12:00:00	980.56	-4.25	6.24	704.32
2013-03-23 13:00:00	938.31	-3.59	6.19	703.7
2013-03-23 14:00:00	836.79	-3.16	6.13	703.08
2013-03-23 15:00:00	649.81	-2.82	6.12	702.46
2013-03-23 16:00:00	420.86	-2.55	6.16	701.84
2013-03-23 17:00:00	172.87	-1.53	6.08	701.22
2013-03-23 18:00:00	9.5	-2	6.1	700.6
2013-03-23 19:00:00	0.0	-3.62	6.14	699.98
2013-03-23 20:00:00	0.0	-4.99	6.16	699.36
2013-03-23 21:00:00	0.0	-5.66	6.17	698.73
2013-03-23 22:00:00	0.0	-5.63	6.18	698.11
2013-03-23 23:00:00	0.0	-5.7	6.15	697.49
2013-03-24 00:00:00	0.0	-5.53	6.14	696.88	
2013-03-24 01:00:00	0.0	-3.15	6.15	696.34
2013-03-24 02:00:00	0.0	-1.54	6.17	695.79
2013-03-24 03:00:00	0.0	-2	6.14	695.24
2013-03-24 04:00:00	0.0	-5.05	6.15	694.7
2013-03-24 05:00:00	0.0	-6.31	6.14	694.15
2013-03-24 06:00:00	7.38	-6.59	6.16	693.6
2013-03-24 07:00:00	174.57	-5.94	6.18	693.06
2013-03-24 08:00:00	426.69	-4.85	6.18	692.51
2013-03-24 09:00:00	668.67	-4.22	6.17	691.96
2013-03-24 10:00:00	855.01	-3.66	6.14	691.41
2013-03-24 11:00:00	969.92	-2.91	6.19	690.87
2013-03-24 12:00:00	1014.44	-2.44	6.18	690.32
2013-03-24 13:00:00	974.95	-2.08	6.05	689.77
2013-03-24 14:00:00	872.37	-1.74	5.92	689.23
2013-03-24 15:00:00	688.21	-1.5	5.94	688.68
2013-03-24 16:00:00	455.02	-1.3	5.96	688.13
2013-03-24 17:00:00	196.03	0.42	6	687.59
2013-03-24 18:00:00	11.51	-0.45	6.01	687.04
2013-03-24 19:00:00	0.0	-1.6	6.04	686.49
2013-03-24 20:00:00	0.0	-1.94	6.05	685.95
2013-03-24 21:00:00	0.0	-2.9	6.15	685.4
2013-03-24 22:00:00	0.0	-3.82	6.19	684.85
2013-03-24 23:00:00	0.0	-4.24	6.14	684.31
2013-03-25 00:00:00	0.0	-4.02	6.13	683.76
2013-03-25 01:00:00	0.0	-4.43	6.13	683.21
2013-03-25 02:00:00	0.0	-4.48	6.1	682.66
2013-03-25 03:00:00	0.0	-4.52	6.05	682.12
2013-03-25 04:00:00	0.0	-4.84	6.05	681.57
2013-03-25 05:00:00	0.0	-4.88	6.1	681.02
2013-03-25 06:00:00	11.5	-5.27	6.11	680.48
2013-03-25 07:00:00	189.63	-4.1	6.1	679.93
2013-03-25 08:00:00	451.71	-3.2	6.1	679.38
2013-03-25 09:00:00	689.7	-2.22	6.1	678.84
2013-03-25 10:00:00	877.8	-1.33	6.09	678.29
2013-03-25 11:00:00	1000.44	-0.66	6.11	677.74
2013-03-25 12:00:00	1041.99	0.12	6.09	677.2
2013-03-25 13:00:00	1035.06	0.28	5.99	676.65
2013-03-25 14:00:00	889.28	0.01	5.98	676.1
2013-03-25 15:00:00	713.46	-0.22	5.92	675.56
2013-03-25 16:00:00	468.86	0.42	5.82	675.01
2013-03-25 17:00:00	205.11	4.15	5.95	674.46
2013-03-25 18:00:00	12.78	1.37	5.94	673.91
2013-03-25 19:00:00	0.0	-0.52	5.91	673.37
2013-03-25 20:00:00	0.0	-2.07	5.96	672.82
2013-03-25 21:00:00	0.0	-2.54	6.06	672.27
2013-03-25 22:00:00	0.0	-3.05	6.06	671.73
2013-03-25 23:00:00	0.0	-2.99	6.06	671.18
2013-03-26 00:00:00	0.0	-3.71	6.12	671.38
2013-03-26 01:00:00	0.0	-3.23	6.16	675.57
2013-03-26 02:00:00	0.0	-1.64	6.16	679.75
2013-03-26 03:00:00	0.0	-1.11	6.19	683.93
2013-03-26 04:00:00	0.0	-2.16	6.17	688.12
2013-03-26 05:00:00	0.0	-4.18	6.16	692.3
2013-03-26 06:00:00	13.29	-4.28	6.16	696.49
2013-03-26 07:00:00	202.52	-3.57	6.19	700.67
2013-03-26 08:00:00	457.39	-2.41	6.21	704.86
2013-03-26 09:00:00	692.76	-1.62	6.16	709.04
2013-03-26 10:00:00	882.64	-1.17	6.12	713.23
2013-03-26 11:00:00	1082.6	0.65	6.07	717.41
2013-03-26 12:00:00	538.54	0.94	6.04	721.59
2013-03-26 13:00:00	653.67	0.26	6.08	725.78
2013-03-26 14:00:00	958.53	-0.59	6.12	729.96
2013-03-26 15:00:00	708.36	-0.22	6.16	734.15
2013-03-26 16:00:00	448.65	0.38	6.17	738.33
2013-03-26 17:00:00	204.78	0.92	6.24	742.52
2013-03-26 18:00:00	10.04	0.1	6.24	746.7
2013-03-26 19:00:00	0.0	-0.84	6.33	750.89
2013-03-26 20:00:00	0.0	-2.34	6.42	755.07
2013-03-26 21:00:00	0.0	-2.77	6.44	759.25
2013-03-26 22:00:00	0.0	-3.02	6.47	763.44
2013-03-26 23:00:00	0.0	-3.36	6.49	767.62
2013-03-27 00:00:00	0.0	-2.43	6.55	771.81
2013-03-27 01:00:00	0.0	-0.99	6.55	775.99
2013-03-27 02:00:00	0.0	-0.95	6.51	780.18
2013-03-27 03:00:00	0.0	-0.72	6.49	784.36
2013-03-27 04:00:00	0.0	-0.97	6.47	788.55
2013-03-27 05:00:00	0.0	-0.98	6.42	792.73
2013-03-27 06:00:00	21.59	-2.78	6.45	796.91
2013-03-27 07:00:00	215.75	-3.42	6.44	801.1
2013-03-27 08:00:00	478.23	-2.39	6.5	805.28
